ProcessId,EvidenceName,StepName,SharedTopicsCount,SharedKeywordsCount,TotalSharedEntities
569825,"""Πρωτότυπο Πρωτόκολλο Παράδοσης – Παραλαβής των κινητών αρχαίων
μνημείων.""","""Αποστολή φακέλου της υπόθεσης στην γραμματεία του Κεντρικού Αρχαιολογικού Συμβουλίου""",1,0,1
531754,"""Υπεύθυνη Δήλωση ότι θα τηρηθούν οι όροι και οι προϋποθέσεις της Απόφασης αρ. ΥΠΠΟΑ/ΓΔΑΠΚ/ΔΙΠΚΑ/ΤΠΚΑΧΜΑΕ/Φ56/357180/256204/7869/3303 (ΦΕΚ 4521/Β/16.10.2018).
Οι προϋποθέσεις αφορούν στη διασφάλιση των αρχαίων, στη μη παρεμπόδιση της λειτουργίας του παραχωρούμενου αρχαιολογικού χώρου ή Μουσείου, στην τήρηση καθαριότητας και ευταξίας, στη λήψη μέτρων ασφάλειας για την προστασία τόσο του αρχαιολογικού χώρου-Μουσείου όσο και των συμμετεχόντων - παρισταμένων στην εκδήλωση και στην καταβολή των σχετικών τελών.""","""Ανάθεση του φακέλου υπόθεσης σε αρμόδιο υπάλληλο και προετοιμασία του προς εισαγωγή στο Κεντρικό Αρχαιολογικό Συμβούλιο""",1,0,1
836781,"""Φωτογραφική τεκμηρίωση του υφιστάμενου κτηριακού κελύφους και της υφιστάμενης έκθεσης του μουσείου.""","""Αναβολή διατύπωσης γνώμης από το Συμβούλιο Μουσείων και έκδοση σχετικής γνωμοδότησης.""",1,0,1
569825,"""Πρωτότυπη Δήλωση του ιδιώτη με την οποία δηλώνει:
- τον ακριβή τόπο
- τον τρόπο εύρεσης των κινητών ή ακίνητων αρχαίων μνημείων
- ότι δεν έχει αντίρρηση να του χορηγηθεί αμοιβή.
Υπενθυμίζεται ότι στην περίπτωση που η παράδοση γίνεται από περισσότερα πρόσωπα η αμοιβή επιμερίζεται μεταξύ τους αφού υποβληθούν οι αντίστοιχες Δηλώσεις.""","""Έκδοση γνωμοδότησης του Κεντρικού Αρχαιολογικού Συμβουλίου""",1,0,1
839635,"""Περιγραφικός κατάλογος των αιτούμενων προς δανεισμό αρχαίων κινητών μνημείων.""","""Διαβίβαση της αίτησης του φορέα από την παραλαβούσα Υπηρεσία προς τη Διεύθυνση Αρχαιολογικών Μουσείων, Εκθέσεων και Εκπαιδευτικών Προγραμμάτων.""",1,0,1
144400,"""Δελτίο Ταυτότητας.

Προσοχή: η ημερομηνία έκδοσης του Δελτίου ταυτότητας δεν πρέπει να είναι παλαιότερη των 15 ετών από την ημερομηνία κατάθεσης για την έκδοση του διαβατηρίου""","""Εκτύπωση Διαβατηρίου και ποιοτικός έλεγχος""",1,0,1
152191,"""Συμπληρωμένο Παράρτημα Ι της αίτησης με στοιχεία πλοίων.""","""Διατήρηση Βεβαίωσης επί πλοίου""",1,0,1
530641,"""Πιστοποιητικό συμμόρφωσης οχήματος από την κατασκευάστρια εταιρεία.""","""Έκδοση προσωρινής άδειας κυκλοφορίας μοτοποδηλάτου, με την οποία ο αγοραστής ασφαλίζει το μοτοποδήλατο""",1,0,1
557451,"""Η εργασιακή εμπειρία λαμβάνεται υπόψη και μοριοδοτείται εφόσον έχει αποκτηθεί στο αντικείμενο της θέσης,  στην ημεδαπή ή αλλοδαπή, μετά τη λήψη του βασικού τίτλου σπουδών με τον οποίο ο υποψήφιος μετέχει στη διαγωνιστική διαδικασία και την άδεια ή τη βεβαίωση άδειας άσκησης επαγγέλματος, σε συνδυασμό πάντοτε με την κατά περίπτωση ασφαλιστική κάλυψη. Για την απόδειξη της εργασιακής εμπειρίας, υποβάλουν δικαιολογητικά σύμφωνα με τα οριζόμενα στην οικεία προκήρυξη.""","""Ανεπαρκές ύψος""",1,0,1
217648,"""Πιστοποίηση Γλωσσομάθειας""","""Συνέντευξη και προφορική εξέταση επιπέδου γλώσσας""",1,0,1
443934,"""Δήλωση του φορέα εκπόνησης με την οποία βεβαιώνεται ότι έχει ενσωματώσει στο σχέδιο δράσης τεκμηριωμένες αντιρρήσεις λοιπών φορέων.""","""Υλοποίηση των μέτρων και παρακολούθηση εφαρμογής του ΣΒΑΚ- Επικαιροποίηση σχεδίου δράσης.""",1,0,1
551505,"""Αντίγραφο Πρωτοκόλλου Γενικής Επιθεώρησης για κάθε πλοίο.""","""Διατήρηση Βεβαίωσης επί πλοίου""",1,0,1
569825,"""Φωτογραφίες των παραδοθέντων κινητών αρχαίων μνημείων ή της υποδειχθείσας θέσης σε έντυπη και ηλεκτρονική μορφή.""","""Έκδοση γνωμοδότησης του Κεντρικού Αρχαιολογικού Συμβουλίου""",1,0,1
917418,"""Καταστατικό νεοσυσταθείσας εταιρείας.""","""Άνοιγμα φακέλου και καρτέλας για τη νεοσυσταθείσα εταιρεία. Υπογραφή από Προϊστάμενο ΥΜΝΕ""",1,0,1
193639,"""Δικαιολογητικά για εξακρίβωση ταυτότητας οχήματος και τυχόν απαιτούμενο εξοπλισμό.""","""Εκτύπωση άδειας κυκλοφορίας φορτηγού ιδιωτικής χρήσης (ΦΙΧ) αυτοκινήτου""",1,0,1
426207,"""Πιστοποιητικό Ταξινόμησης Οχημάτων.""","""Χορήγηση άδειας κυκλοφορίας και πινακίδων κυκλοφορίας""",1,0,1
426207,"""Αποδεικτικό καταβολής τέλους αδείας οχήματος του άρθρου 26 ν.2873/2000""","""Εκτύπωση άδειας κυκλοφορίας φορτηγού ιδιωτικής χρήσης (ΦΙΧ) αυτοκινήτου""",1,0,1
193639,"""Πιστοποιητικό Ταξινόμησης Οχημάτων""","""Χορήγηση άδειας και πινακίδων κυκλοφορίας""",1,0,1
193639,"""Αδεια κυκλοφορίας που είχε εκδοθεί για το όχημα σε άλλο Κράτος Μέλος Ευρωπαϊκής Ενωσης ή Ενιαίου Οικονομικού Χώρου""","""Καταχώρηση στο Μητρώο Αδειών Κυκλοφορίας Οχημάτων""",1,0,1
921937,"""Ιατρική Γνωμάτευση περί της πάθησης και της αναπηρίας.""","""Γνωστοποίηση του  αποτελέσματος πιστοποίησης αναπηρίας στον αιτούντα""",1,0,1
771392,"""Για την έκδοση άδειας ίδρυσης: Τεχνική έκθεση υπογεγραμμένη από αρμόδιο μηχανικό για τις Η/Μ εγκαταστάσεις, σε τέσσερα (4) αντίγραφα.""","""Για το στάδιο λειτουργίας / τροποποίησης άδειας λειτουργίας: Παραλαβή αίτησης""",1,0,1
771392,"""Για την έκδοση άδειας ίδρυσης: Υπεύθυνη Δήλωση μηχανικού ότι: 
- πληρούνται οι προϋποθέσεις του θεσμικού πλαισίου π.δ 1224/1981 και β.δ. 465/1970 
- για τη μελέτη των εγκαταστάσεων και τον εξοπλισμό του πρατηρίου λήφθηκαν υπόψη οι απαιτήσεις των εθνικών και ευρωπαϊκών κανονισμών και προτύπων
- έχει υποβληθεί στην αρμόδια υπηρεσία για τη συντήρηση της οδού αίτηση για έγκριση της απότμησης""","""Για το στάδιο λειτουργίας / τροποποίησης άδειας λειτουργίας: Παραλαβή αίτησης""",1,0,1
